settlement_id	languages	names_ara_common	names_ara_common_other	names_eng_search	names_eng_translit	names_eng_translit_other	region_URI	source	top_type	top_size	coordinates	lon	lat
SHURMIN_635E347N_S	['ara', 'eng']	شورمين	شورمين	Shurmin	Šūrmīn	Šūrmīn	Khurasan_RE	cornuData	towns	6	[63.51568, 34.72729]	63.51568	34.72729
ABSHIN_635E352N_S	['ara', 'eng']	أبشين	أبشين	Abshin	Abšīn	Abšīn	Khurasan_RE	cornuData	towns	6	[63.528, 35.24882]	63.528	35.24882
KHASHT_639E343N_S	['ara', 'eng']	خشت	خشت، خست، خاست، خوشت	Khasht, Khast, Khast, Khwasht	Ḫašt	Ḫašt, Ḫast, Ḫāst, Ḫwašt	Khurasan_RE	cornuData	towns	6	[63.94658, 34.34906]	63.94658	34.34906
TALAQAN_642E357N_S	['ara', 'eng']	طلقان	طلقان	Talaqan	Ṭalaqān	Ṭalaqān	Khurasan_RE	cornuData	towns	6	[64.24579, 35.72328]	64.24579	35.72328
KANDARAM_646E353N_S	['ara', 'eng']	كندرم	كندرم	Kandaram	Kandaram	Kandaram	Khurasan_RE	cornuData	towns	6	[64.60334, 35.33988]	64.60334	35.33988
FARIYAB_649E364N_S	['ara', 'eng']	فارياب	فارياب	Fariyab	Fāriyāb	Fāriyāb	Khurasan_RE	cornuData	towns	6	[64.93938, 36.46025]	64.93938	36.46025
MALIN_650E368N_S	['ara', 'eng']	مالن	مالن	Malin	Mālin	Mālin	Khurasan_RE	cornuData	towns	6	[65.07649, 36.81403]	65.07649	36.81403
ANDAKHUDH_651E369N_S	['ara', 'eng']	أندخوذ	أندخوذ	Andakhudh	Andaḫūḏ	Andaḫūḏ	Khurasan_RE	cornuData	towns	6	[65.16655, 36.95541]	65.16655	36.95541
ZAMM_651E378N_S	['ara', 'eng']	زم	زم، كركه	Zamm, Karkuh	Zamm	Zamm, Karkuh	Khurasan_RE	cornuData	towns	6	[65.19679, 37.86572]	65.19679	37.86572
SHABURQAN_657E366N_S	['ara', 'eng']	شبورقان	شبورقان، أشبورقان	Shaburqan, Ushburqan	Šabūrqān	Šabūrqān, Ušbūrqān	Khurasan_RE	cornuData	towns	6	[65.78352, 36.65136]	65.78352	36.65136
JURZUWAN_658E358N_S	['ara', 'eng']	الجرزوان	الجرزوان	al-Jurzuwan	al-Ǧurzuwān	al-Ǧurzuwān	Khurasan_RE	cornuData	towns	6	[65.87895, 35.88517]	65.87895	35.88517
ANBAR_659E362N_S	['ara', 'eng']	الأنبار	الأنبار	al-Anbar	al-Anbār	al-Anbār	Khurasan_RE	cornuData	towns	6	[65.94751, 36.20578]	65.94751	36.20578
KHULM_677E367N_S	['ara', 'eng']	خلم	خلم	Khulm	Ḫulm	Ḫulm	Khurasan_RE	cornuData	towns	6	[67.70299, 36.74621]	67.70299	36.74621
KAH_677E352N_S	['ara', 'eng']	كاه	كاه، جاه	Kah, Jah	Kāh	Kāh, Ǧāh	Khurasan_RE	cornuData	towns	6	[67.72517, 35.24443]	67.72517	35.24443
MADHAR_678E353N_S	['ara', 'eng']	مذر	مذر	Madhar	Maḏar	Maḏar	Khurasan_RE	cornuData	towns	6	[67.85287, 35.38044]	67.85287	35.38044
SIMINJAN_680E362N_S	['ara', 'eng']	سمنجان	سمنجان	Siminjan	Siminǧān	Siminǧān	Khurasan_RE	cornuData	towns	6	[68.09011, 36.22585]	68.09011	36.22585
SAKAWAND_687E340N_S	['ara', 'eng']	سكاوند	سكاوند	Sakawand	Sakāwand	Sakāwand	Khurasan_RE	cornuData	towns	6	[68.74862, 34.0827]	68.74862	34.0827
BAGHLAN_687E362N_S	['ara', 'eng']	بغلان	بغلان	Baghlan	Baġlān	Baġlān	Khurasan_RE	cornuData	towns	6	[68.77093, 36.2356]	68.77093	36.2356
ARHAN_688E372N_S	['ara', 'eng']	آرهن	آرهن	Arhan	Ārhan	Ārhan	Khurasan_RE	cornuData	towns	6	[68.86234, 37.23952]	68.86234	37.23952
WARWALIJ_688E367N_S	['ara', 'eng']	ورواليج	ورواليج، ولواليز	Warwalij, Walwaliz	Warwālīǧ	Warwālīǧ, Walwālīz	Khurasan_RE	cornuData	towns	6	[68.89729, 36.78174]	68.89729	36.78174
KABUL_691E345N_S	['ara', 'eng']	كابل	كابل	Kabul	Kābul	Kābul	Khurasan_RE	cornuData	towns	6	[69.16963, 34.52442]	69.16963	34.52442
BARWAN_692E351N_S	['ara', 'eng']	بروان	بروان، فروان	Barwan, Farwan	Barwān	Barwān, Farwān	Khurasan_RE	cornuData	towns	6	[69.25887, 35.17084]	69.25887	35.17084
ANDARAB_693E356N_S	['ara', 'eng']	أندراب	أندراب	Andarab	Andarāb	Andarāb	Khurasan_RE	cornuData	towns	6	[69.36909, 35.68835]	69.36909	35.68835
TALAQAN_696E367N_S	['ara', 'eng']	طالقان	طالقان	Talaqan	Ṭālaqān	Ṭālaqān	Khurasan_RE	cornuData	towns	6	[69.62314, 36.76021]	69.62314	36.76021
JARBAYA_696E353N_S	['ara', 'eng']	جارباية	جارباية	Jarbaya	Ǧārbāyaŧ	Ǧārbāyaŧ	Khurasan_RE	cornuData	towns	6	[69.62448, 35.39907]	69.62448	35.39907
BANJAHIR_698E355N_S	['ara', 'eng']	بنجهير	بنجهير، بنجر	Banjahir, Banjar	Banǧahīr	Banǧahīr, Banǧar	Khurasan_RE	cornuData	towns	6	[69.81804, 35.51814]	69.81804	35.51814
SAKALKAND_709E366N_S	['ara', 'eng']	سكلكند	سكلكند، إسكلكند	Sakalkand, Iskalkand	Sakalkand	Sakalkand, Iskalkand	Khurasan_RE	cornuData	towns	6	[70.91488, 36.65244]	70.91488	36.65244
JIRM_709E368N_S	['ara', 'eng']	جرم	جرم	Jirm	Ǧirm	Ǧirm	Khurasan_RE	cornuData	towns	6	[70.92564, 36.80704]	70.92564	36.80704
BAYRUT_479E320N_S	['ara', 'eng']	بيروت	بيروت	Bayrut	Bayrūt	Bayrūt	Khuzistan_RE	cornuData	towns	6	[47.90375, 32.06082]	47.90375	32.06082
KARJA_481E324N_S	['ara', 'eng']	كرجة	كرجة، كرخة	Karja, Karkha	Karǧaŧ	Karǧaŧ, Karḫaŧ	Khuzistan_RE	cornuData	towns	6	[48.14577, 32.46817]	48.14577	32.46817
BASINNA_483E319N_S	['ara', 'eng']	بصنا	بصنا	Basinna	Baṣinnā	Baṣinnā	Khuzistan_RE	cornuData	towns	6	[48.30405, 31.99567]	48.30405	31.99567
HISNMAHDI_483E305N_S	['ara', 'eng']	حصن مهدي	حصن مهدي	Hisn Mahdi	Ḥiṣn Mahdī	Ḥiṣn Mahdī	Khuzistan_RE	cornuData	towns	6	[48.33301, 30.52571]	48.33301	30.52571
NAHRTIRA_483E314N_S	['ara', 'eng']	نهر تيرا	نهر تيرا، نهر تيرين	Nahr Tira, Nahr Tirin	Nahr Tīrā	Nahr Tīrā, Nahr Tīrīn	Khuzistan_RE	cornuData	towns	6	[48.3809, 31.4679]	48.3809	31.4679
DIZ_484E323N_S	['ara', 'eng']	الدز	الدز، دزفول	al-Diz, Dizful	al-Diz	al-Diz, Dizfūl	Khuzistan_RE	cornuData	towns	6	[48.42219, 32.38975]	48.42219	32.38975
SUQARBAA_485E309N_S	['ara', 'eng']	سوق الأربعاء	سوق الأربعاء	Suq al-Arbaa	Sūq al-Arbaʿāʾ	Sūq al-Arbaʿāʾ	Khuzistan_RE	cornuData	towns	6	[48.5239, 30.94139]	48.5239	30.94139
BASIYAN_487E306N_S	['ara', 'eng']	باسيان	باسيان	Basiyan	Bāsiyān	Bāsiyān	Khuzistan_RE	cornuData	towns	6	[48.77033, 30.65916]	48.77033	30.65916
SHURAB_487E312N_S	['ara', 'eng']	شوراب	شوراب	Shurab	Šūrāb	Šūrāb	Khuzistan_RE	cornuData	towns	6	[48.79726, 31.20731]	48.79726	31.20731
AZAM_490E312N_S	['ara', 'eng']	أزم	أزم، أجم	Azam, Ajam	Azam	Azam, Aǧam	Khuzistan_RE	cornuData	towns	6	[49.04158, 31.24752]	49.04158	31.24752
JAYZAN_498E308N_S	['ara', 'eng']	الجايزن	الجايزن	al-Jayzan	al-Ǧāyzan	al-Ǧāyzan	Khuzistan_RE	cornuData	towns	6	[49.83759, 30.88498]	49.83759	30.88498
IDHAJ_498E318N_S	['ara', 'eng']	إيذج	إيذج	Idhaj	Īḏaǧ	Īḏaǧ	Khuzistan_RE	cornuData	towns	6	[49.87086, 31.85548]	49.87086	31.85548
BAZIR_498E316N_S	['ara', 'eng']	بازير	بازير، بازنك	Bazir, Bazank	Bāzīr	Bāzīr, Bāzank	Khuzistan_RE	cornuData	towns	6	[49.89265, 31.6409]	49.89265	31.6409
GHARWA_498E315N_S	['ara', 'eng']	غروة	غروة، عروة	Gharwa, Arwa	Ġarwaŧ	Ġarwaŧ, ʿArwaŧ	Khuzistan_RE	cornuData	towns	6	[49.89724, 31.54027]	49.89724	31.54027
SANBIL_501E307N_S	['ara', 'eng']	سنبيل	سنبيل، سوق سنبيل	Sanbil, Suq Sanbil	Sanbīl	Sanbīl, Sūq Sanbīl	Khuzistan_RE	cornuData	towns	6	[50.14499, 30.7244]	50.14499	30.7244
KAHUN_553E288N_S	['ara', 'eng']	كاهون	كاهون	Kahun	Kāhūn	Kāhūn	Kirman_RE	cornuData	towns	6	[55.33985, 28.87915]	55.33985	28.87915
BIMAND_555E296N_S	['ara', 'eng']	بيمند	بيمند	Bimand	Bīmand	Bīmand	Kirman_RE	cornuData	towns	6	[55.59756, 29.66254]	55.59756	29.66254
BAHAWADH_559E318N_S	['ara', 'eng']	بهاوذ	بهاوذ	Bahawadh	Bahāwaḏ	Bahāwaḏ	Kirman_RE	cornuData	towns	6	[55.96459, 31.83238]	55.96459	31.83238
SHAMAT_560E297N_S	['ara', 'eng']	الشامات	الشامات	al-Shamat	al-Šāmāt	al-Šāmāt	Kirman_RE	cornuData	towns	6	[56.01438, 29.76249]	56.01438	29.76249
DASHTBARIN_561E284N_S	['ara', 'eng']	دشت برين	دشت برين	Dasht Barin	Dašt Barīn	Dašt Barīn	Kirman_RE	cornuData	towns	6	[56.1416, 28.40625]	56.1416	28.40625
BAKHTA_561E291N_S	['ara', 'eng']	باختة	باختة، ناجت	Bakhta, Najt	Bāḫtaŧ	Bāḫtaŧ, Nāǧt	Kirman_RE	cornuData	towns	6	[56.16823, 29.12939]	56.16823	29.12939
KUHBAYAN_562E313N_S	['ara', 'eng']	كوه بيان	كوه بيان	Kuh Bayan	Kūh Bayān	Kūh Bayān	Kirman_RE	cornuData	towns	6	[56.29779, 31.38012]	56.29779	31.38012
KHABR_563E288N_S	['ara', 'eng']	خبر	خبر	Khabr	Ḫabr	Ḫabr	Kirman_RE	cornuData	towns	6	[56.31341, 28.85863]	56.31341	28.85863
BAHAR_563E298N_S	['ara', 'eng']	بهار	بهار	Bahar	Bahār	Bahār	Kirman_RE	cornuData	towns	6	[56.35225, 29.8855]	56.35225	29.8855
ZARAND_565E308N_S	['ara', 'eng']	زرند	زرند	Zarand	Zarand	Zarand	Kirman_RE	cornuData	towns	6	[56.59714, 30.82737]	56.59714	30.82737
KARISTAN_566E297N_S	['ara', 'eng']	كرستان	كرستان	Karistan	Karistān	Karistān	Kirman_RE	cornuData	towns	6	[56.6147, 29.7101]	56.6147	29.7101
KHANNAB_567E298N_S	['ara', 'eng']	خناب	خناب	Khannab	Ḫannāb	Ḫannāb	Kirman_RE	cornuData	towns	6	[56.71727, 29.85672]	56.71727	29.85672
ZAWAR_568E312N_S	['ara', 'eng']	زاور	زاور، روار	Zawar, Rawar	Zāwar	Zāwar, Rawār	Kirman_RE	cornuData	towns	6	[56.87568, 31.24891]	56.87568	31.24891
JANZARUDH_569E306N_S	['ara', 'eng']	جنزروذ	جنزروذ، جاترود	Janzarudh, Jatrud	Ǧanzarūḏ	Ǧanzarūḏ, Ǧātrūd	Kirman_RE	cornuData	towns	6	[56.92513, 30.67077]	56.92513	30.67077
HURMUZ_569E270N_S	['ara', 'eng']	هرموز	هرموز	Hurmuz	Hurmūz	Hurmūz	Kirman_RE	cornuData	towns	6	[56.94955, 27.0994]	56.94955	27.0994
GHUBAYRA_569E297N_S	['ara', 'eng']	غبيراء	غبيراء	Ghubayra	Ġubayrāʾ	Ġubayrāʾ	Kirman_RE	cornuData	towns	6	[56.97972, 29.72844]	56.97972	29.72844
ARDAKAN_570E279N_S	['ara', 'eng']	أردكان	أردكان، سوركان	Ardakan, Surakan	Ardakān	Ardakān, Sūrakān	Kirman_RE	cornuData	towns	6	[57.0129, 27.93413]	57.0129	27.93413
KUGHUN_570E296N_S	['ara', 'eng']	كوغون	كوغون	Kughun	Kūġūn	Kūġūn	Kirman_RE	cornuData	towns	6	[57.06721, 29.61836]	57.06721	29.61836
WALASHJIRD_572E280N_S	['ara', 'eng']	ولاشجرد	ولاشجرد	Walashjird	Walāšǧird	Walāšǧird	Kirman_RE	cornuData	towns	6	[57.27536, 28.0034]	57.27536	28.0034
MAHAN_573E301N_S	['ara', 'eng']	ماهان	ماهان	Mahan	Māhān	Māhān	Kirman_RE	cornuData	towns	6	[57.31039, 30.11166]	57.31039	30.11166
JAKIN_574E272N_S	['ara', 'eng']	جكين	جكين	Jakin	Ǧakīn	Ǧakīn	Kirman_RE	cornuData	towns	6	[57.46843, 27.22823]	57.46843	27.22823
DARBANA_574E290N_S	['ara', 'eng']	الدربانى	الدربانى، الدرفانى، شعب درفارد	al-Darbana, al-Darfana, Shib Darfarid	al-Darbāná	al-Darbāná, al-Darfāná, Šiʿb Darfārid	Kirman_RE	cornuData	towns	6	[57.48653, 29.06085]	57.48653	29.06085
RAIN_574E296N_S	['ara', 'eng']	رائن	رائن، راين	Rain, Rayin	Rāʾin	Rāʾin, Rāyin	Kirman_RE	cornuData	towns	6	[57.49859, 29.61311]	57.49859	29.61311
MANUQAN_575E274N_S	['ara', 'eng']	منوقان	منوقان، منوجان	Manuqan, Manujan	Manūqān	Manūqān, Manūǧān	Kirman_RE	cornuData	towns	6	[57.56194, 27.45601]	57.56194	27.45601
KATHRUWA_577E301N_S	['ara', 'eng']	كثروا	كثروا	Kathruwa	Kaṯruwā	Kaṯruwā	Kirman_RE	cornuData	towns	6	[57.70606, 30.11166]	57.70606	30.11166
KHABIS_577E304N_S	['ara', 'eng']	خبيص	خبيص	Khabis	Ḫabīṣ	Ḫabīṣ	Kirman_RE	cornuData	towns	6	[57.75292, 30.46232]	57.75292	30.46232
KUHBARJAN_577E276N_S	['ara', 'eng']	كوه برجان	كوه برجان	Kuh Barjan	Kūh Barǧān	Kūh Barǧān	Kirman_RE	cornuData	towns	6	[57.75501, 27.67797]	57.75501	27.67797
KUK_577E298N_S	['ara', 'eng']	كوك	كوك	Kuk	Kūk	Kūk	Kirman_RE	cornuData	towns	6	[57.76105, 29.86457]	57.76105	29.86457
MAGHUN_577E279N_S	['ara', 'eng']	مغون	مغون	Maghun	Maġūn	Maġūn	Kirman_RE	cornuData	towns	6	[57.7882, 27.97676]	57.7882	27.97676
TUSHTAN_578E294N_S	['ara', 'eng']	توشتان	توشتان	Tushtan	Tūštān	Tūštān	Kirman_RE	cornuData	towns	6	[57.80931, 29.4241]	57.80931	29.4241
BAS_578E270N_S	['ara', 'eng']	باس	باس	Bas	Bās	Bās	Kirman_RE	cornuData	towns	6	[57.81535, 27.01075]	57.81535	27.01075
SARWISTAN_578E292N_S	['ara', 'eng']	سرويستان	سرويستان	Sarwistan	Sarwīstān	Sarwīstān	Kirman_RE	cornuData	towns	6	[57.89378, 29.27422]	57.89378	29.27422
HURMUZMALIK_579E290N_S	['ara', 'eng']	هرمز الملك	هرمز الملك، قرية الجوز	Hurmuz al-Malik, Qarya al-Jawz	Hurmuz al-Malik	Hurmuz al-Malik, Qaryaŧ al-Ǧawz	Kirman_RE	cornuData	towns	6	[57.92696, 29.01602]	57.92696	29.01602
AWARIK_579E293N_S	['ara', 'eng']	أوارك	أوارك	Awarik	Awārik	Awārik	Kirman_RE	cornuData	towns	6	[57.95411, 29.32947]	57.95411	29.32947
NASHK_580E297N_S	['ara', 'eng']	نشك	نشك	Nashk	Našk	Našk	Kirman_RE	cornuData	towns	6	[58.03255, 29.70224]	58.03255	29.70224
DARJIN_581E292N_S	['ara', 'eng']	درجين	درجين	Darjin	Darǧīn	Darǧīn	Kirman_RE	cornuData	towns	6	[58.17433, 29.20052]	58.17433	29.20052
JUWISULAYMAN_581E281N_S	['ara', 'eng']	جوي سليمان	جوي سليمان	Juwi Sulayman	Ǧuwī Sulaymān	Ǧuwī Sulaymān	Kirman_RE	cornuData	towns	6	[58.18338, 28.12851]	58.18338	28.12851
KASHID_582E297N_S	['ara', 'eng']	كشيد	كشيد	Kashid	Kašīd	Kašīd	Kirman_RE	cornuData	towns	6	[58.26785, 29.71534]	58.26785	29.71534
KURK_584E288N_S	['ara', 'eng']	كرك	كرك، جرج	Kurk, Jurj	Kurk	Kurk, Ǧurǧ	Kirman_RE	cornuData	towns	6	[58.49109, 28.88667]	58.49109	28.88667
RIQAN_587E286N_S	['ara', 'eng']	ريقان	ريقان، ريكان	Riqan, Rikan	Rīqān	Rīqān, Rīkān	Kirman_RE	cornuData	towns	6	[58.73846, 28.65133]	58.73846	28.65133
FAHRAJ_588E289N_S	['ara', 'eng']	الفهرج	الفهرج	al-Fahraj	al-Fahraǧ	al-Fahraǧ	Kirman_RE	cornuData	towns	6	[58.88326, 28.97908]	58.88326	28.97908
TABASJILAKI_569E335N_S	['ara', 'eng']	طبس جيلكي	طبس جيلكي، طبس التمر	Tabas Jilaki, Tabas al-Tamr	Ṭabas Ǧīlakī	Ṭabas Ǧīlakī, Ṭabas al-Tamr	Mafaza_RE	cornuData	towns	6	[56.94144, 33.58656]	56.94144	33.58656
KHUR_584E329N_S	['ara', 'eng']	خور	خور	Khur	Ḫūr	Ḫūr	Mafaza_RE	cornuData	towns	6	[58.45153, 32.93881]	58.45153	32.93881
ISBIDH_599E299N_S	['ara', 'eng']	إسبيذ	إسبيذ، إسفيد، سبيذ، سفيد، سبيج، سنيج	Isbidh, Isfid, Sabidh, Safid, Sabij, Sanij	Isbīḏ	Isbīḏ, Isfīd, Sabīḏ, Safīd, Sabīǧ, Sanīǧ	Mafaza_RE	cornuData	towns	6	[59.96927, 29.91949]	59.96927	29.91949
TABASMASINAN_602E328N_S	['ara', 'eng']	طبس مسينان	طبس مسينان، طبس العناب	Tabas Masinan, Tabas al-Unnab	Ṭabas Masīnān	Ṭabas Masīnān, Ṭabas al-ʿUnnāb	Mafaza_RE	cornuData	towns	6	[60.20763, 32.81573]	60.20763	32.81573
WAHRAN_006W357N_S	['ara', 'eng']	وهران	وهران	Wahran	Wahrān	Wahrān	Maghrib_RE	cornuData	towns	6	[-0.61866, 35.70565]	-0.61866	35.70565
ASLAN_011W354N_S	['ara', 'eng']	آسلان	آسلان، واسلان	Aslan, Waslan	Āslān	Āslān, Wāslān	Maghrib_RE	cornuData	towns	6	[-1.16486, 35.45814]	-1.16486	35.45814
TILIMSAN_013W348N_S	['ara', 'eng']	تلمسان	تلمسان	Tilimsan	Tilimsān	Tilimsān	Maghrib_RE	cornuData	towns	6	[-1.32364, 34.88186]	-1.32364	34.88186
ARJIKUK_014W352N_S	['ara', 'eng']	أرجكوك	أرجكوك، الشقور	Arjikuk, al-Shaqur	Arǧikūk	Arǧikūk, al-Šaqūr	Maghrib_RE	cornuData	towns	6	[-1.45702, 35.28205]	-1.45702	35.28205
MADINAALAWIYYIN_016W347N_S	['ara', 'eng']	مدينة علويين	مدينة علويين	Madina Alawiyyin	Madīnaŧ ʿAlawiyyīn	Madīnaŧ ʿAlawiyyīn	Maghrib_RE	cornuData	towns	6	[-1.65814, 34.73932]	-1.65814	34.73932
FALUSAN_017W350N_S	['ara', 'eng']	فالوسن	فالوسن، قصر الفلوس	Falusan, Qasr al-Fulus	Fālūsan	Fālūsan, Qaṣr al-Fulūs	Maghrib_RE	cornuData	towns	6	[-1.75553, 35.03281]	-1.75553	35.03281
GHUZZA_019W350N_S	['ara', 'eng']	غزة	غزة	Ghuzza	Ġuzzaŧ	Ġuzzaŧ	Maghrib_RE	cornuData	towns	6	[-1.92701, 35.06747]	-1.92701	35.06747
JARAWAABUAYSH_022W350N_S	['ara', 'eng']	جراوة أبو العيش	جراوة أبو العيش	Jarawa Abu al-Aysh	Ǧarāwaŧ Abū al-ʿAyš	Ǧarāwaŧ Abū al-ʿAyš	Maghrib_RE	cornuData	towns	6	[-2.28691, 35.09519]	-2.28691	35.09519
SA_028W344N_S	['ara', 'eng']	صاع	صاع	Sa	Ṣāʿ	Ṣāʿ	Maghrib_RE	cornuData	towns	6	[-2.89875, 34.41816]	-2.89875	34.41816
AMLIL_029W352N_S	['ara', 'eng']	أمليل	أمليل	Amlil	Amlīl	Amlīl	Maghrib_RE	cornuData	towns	6	[-2.96861, 35.29761]	-2.96861	35.29761
TABARIDA_033W343N_S	['ara', 'eng']	تابريدا	تابريدا	Tabarida	Tābarīdā	Tābarīdā	Maghrib_RE	cornuData	towns	6	[-3.30734, 34.32074]	-3.30734	34.32074
HAJARNASR_039W352N_S	['ara', 'eng']	هجر النصر	هجر النصر، قلعة النسور، ناكور، نكور	Hajar al-Nasr, Qala al-Nusur, Nakur, Nukur	Haǧar al-Naṣr	Haǧar al-Naṣr, Qalʿaŧ al-Nusūr, Nākūr, Nukūr	Maghrib_RE	cornuData	towns	6	[-3.90859, 35.22154]	-3.90859	35.22154
KAZANNAYA_039W346N_S	['ara', 'eng']	كزناية	كزناية	Kazannaya	Kazannāyaŧ	Kazannāyaŧ	Maghrib_RE	cornuData	towns	6	[-3.92129, 34.66535]	-3.92129	34.66535
TIZA_040W342N_S	['ara', 'eng']	تيزا	تيزا، تازة	Tiza, Taza	Tīzā	Tīzā, Tāzaŧ	Maghrib_RE	cornuData	towns	6	[-4.02927, 34.22102]	-4.02927	34.22102
ARISH_045W323N_S	['ara', 'eng']	عريش	عريش	Arish	ʿArīš	ʿArīš	Maghrib_RE	cornuData	towns	6	[-4.52149, 32.30201]	-4.52149	32.30201
MATMATA_045W341N_S	['ara', 'eng']	مطماطة	مطماطة	Matmata	Maṭmāṭaŧ	Maṭmāṭaŧ	Maghrib_RE	cornuData	towns	6	[-4.53948, 34.11636]	-4.53948	34.11636
NAMALATA_046W341N_S	['ara', 'eng']	نمالتة	نمالتة	Namalata	Namālataŧ	Namālataŧ	Maghrib_RE	cornuData	towns	6	[-4.6284, 34.13739]	-4.6284	34.13739
BALADGHUMAR_047W351N_S	['ara', 'eng']	بلد غمار	بلد غمار	Balad Ghumar	Balad Ġumār	Balad Ġumār	Maghrib_RE	cornuData	towns	6	[-4.70461, 35.19603]	-4.70461	35.19603
SABTA_053W358N_S	['ara', 'eng']	سبتة	سبتة	Sabta	Sabtaŧ	Sabtaŧ	Maghrib_RE	cornuData	towns	6	[-5.33338, 35.86107]	-5.33338	35.86107
SANHAJA_055W352N_S	['ara', 'eng']	صنهاجة	صنهاجة	Sanhaja	Ṣanhāǧaŧ	Ṣanhāǧaŧ	Maghrib_RE	cornuData	towns	6	[-5.52392, 35.29674]	-5.52392	35.29674
MIKNASA_055W339N_S	['ara', 'eng']	مكناسة	مكناسة	Miknasa	Miknāsaŧ	Miknāsaŧ	Maghrib_RE	cornuData	towns	6	[-5.56626, 33.91455]	-5.56626	33.91455
WALILA_056W340N_S	['ara', 'eng']	وليلة	وليلة	Walila	Walīlaŧ	Walīlaŧ	Maghrib_RE	cornuData	towns	6	[-5.60437, 34.09883]	-5.60437	34.09883
KURT_058W345N_S	['ara', 'eng']	كرت	كرت	Kurt	Kurt	Kurt	Maghrib_RE	cornuData	towns	6	[-5.83301, 34.59132]	-5.83301	34.59132
TANJA_058W357N_S	['ara', 'eng']	تنجة	تنجة	Tanja	Tanǧaŧ	Tanǧaŧ	Maghrib_RE	cornuData	towns	6	[-5.84572, 35.77868]	-5.84572	35.77868
BASRA_058W348N_S	['ara', 'eng']	بصرة	بصرة	Basra	Baṣraŧ	Baṣraŧ	Maghrib_RE	cornuData	towns	6	[-5.88806, 34.82887]	-5.88806	34.82887
TUSHUMMUS_059W350N_S	['ara', 'eng']	تشمس	تشمس	Tushummus	Tušummus	Tušummus	Maghrib_RE	cornuData	towns	6	[-5.95157, 35.07007]	-5.95157	35.07007
AZILA_059W355N_S	['ara', 'eng']	أزيلة	أزيلة	Azila	Azīlaŧ	Azīlaŧ	Maghrib_RE	cornuData	towns	6	[-5.97486, 35.58306]	-5.97486	35.58306
SALA_067W340N_S	['ara', 'eng']	سلا	سلا	Sala	Salā	Salā	Maghrib_RE	cornuData	towns	6	[-6.79416, 34.04753]	-6.79416	34.04753
TANDALI_071W317N_S	['ara', 'eng']	تندلي	تندلي	Tandali	Tandalī	Tandalī	Maghrib_RE	cornuData	towns	6	[-7.17841, 31.78429]	-7.17841	31.78429
WARIKA_076W314N_S	['ara', 'eng']	وريكة	وريكة، أغمات وريكة	Warika, Aghmat Warika	Warīkaŧ	Warīkaŧ, Aġmāt Warīkaŧ	Maghrib_RE	cornuData	towns	6	[-7.6357, 31.44535]	-7.6357	31.44535
AYLAN_076W314N_S	['ara', 'eng']	أيلان	أيلان، أغمات أيلا، أغمات ويلا	Aylan, Aghmat Ayla, Aghmat Wayla	Aylān	Aylān, Aġmāt Aylā, Aġmāt Waylā	Maghrib_RE	cornuData	towns	6	[-7.6971, 31.49952]	-7.6971	31.49952
MASSA_096W300N_S	['ara', 'eng']	ماسة	ماسة	Massa	Māssaŧ	Māssaŧ	Maghrib_RE	cornuData	towns	6	[-9.6481, 30.0645]	-9.6481	30.0645
FAKKAN_000E352N_S	['ara', 'eng']	فكان	فكان، أفكان	Fakkan, Afkan	Fakkān	Fakkān, Afkān	Maghrib_RE	cornuData	towns	6	[0.05881, 35.21592]	0.05881	35.21592
HUWARA_004E355N_S	['ara', 'eng']	هوارة	هوارة	Huwara	Huwāraŧ	Huwāraŧ	Maghrib_RE	cornuData	towns	6	[0.442, 35.55078]	0.442	35.55078
BATHA_006E357N_S	['ara', 'eng']	البطحة	البطحة	al-Batha	al-Baṭḥaŧ	al-Baṭḥaŧ	Maghrib_RE	cornuData	towns	6	[0.60289, 35.78297]	0.60289	35.78297
MINDAS_008E356N_S	['ara', 'eng']	منداس	منداس	Mindas	Mindās	Mindās	Maghrib_RE	cornuData	towns	6	[0.8273, 35.67814]	0.8273	35.67814
GHUZZA_010E361N_S	['ara', 'eng']	الغزة	الغزة	al-Ghuzza	al-Ġuzzaŧ	al-Ġuzzaŧ	Maghrib_RE	cornuData	towns	6	[1.09406, 36.11161]	1.09406	36.11161
TAJANNA_013E363N_S	['ara', 'eng']	تجنة	تجنة	Tajanna	Taǧannaŧ	Taǧannaŧ	Maghrib_RE	cornuData	towns	6	[1.35022, 36.34557]	1.35022	36.34557
TANAS_013E364N_S	['ara', 'eng']	تنس	تنس	Tanas	Tanas	Tanas	Maghrib_RE	cornuData	towns	6	[1.37563, 36.49038]	1.37563	36.49038
ZAGHWAN_101E364N_S	['ara', 'eng']	زغوان	زغوان	Zaghwan	Zaġwān	Zaġwān	Maghrib_RE	cornuData	towns	6	[10.13608, 36.40097]	10.13608	36.40097
TUNIS_101E367N_S	['ara', 'eng']	تونس	تونس	Tunis	Tūnis	Tūnis	Maghrib_RE	cornuData	towns	6	[10.17736, 36.77071]	10.17736	36.77071
QARTAJANNA_102E368N_S	['ara', 'eng']	قرطاجنة	قرطاجنة	Qartajanna	Qarṭāǧannaŧ	Qarṭāǧannaŧ	Maghrib_RE	cornuData	towns	6	[10.26628, 36.87916]	10.26628	36.87916
